Spot ID	Substance	Confidence	Signal	Valid	Background	Mean
329	TBVG.f2.77	0.913820	-0.000822	0	0.926034	0.926842
330	WNV.2.f2.12	0.962954	-0.006805	0	0.927118	0.933820
334	YFVG.f.61	1.000000	0.128340	0	0.925880	0.799656
335	TBV.f.56	0.962954	0.000439	0	0.929172	0.928738
336	WNV.1a.f.7	0.924454	-0.002165	0	0.923420	0.925544
337	RioBrVG.f.75-75	0.727043	-0.002136	0	0.901399	0.903444
338	TBVG.f.79-77	0.838828	-0.004658	0	0.908066	0.912560
339	JEVG.Zi.f.46-45	0.975192	0.004254	0	0.911997	0.907876
340	SLEV.jj.52	0.887884	-0.002399	0	0.915649	0.917982
344	JEVG.Ig-aroa.ja.41	1.000000	-0.005473	0	0.920744	0.926097
345	aroa.JEVG.Ig.f.44-39	0.750000	0.002149	0	0.925923	0.923810
346	JEVG.Ig.f.42	1.000000	0.003857	0	0.928652	0.924848
347	f.86	1.000000	0.305416	0	0.923791	0.624090
348	RioBrVG.1.f2.84	0.913820	-0.004170	0	0.926082	0.930184
349	TBVG.f.80-77	1.000000	0.006499	0	0.923294	0.916920
350	TBVG.f2.78	1.000000	0.005276	0	0.928308	0.923106
351	JEVG.Zi.f.45	1.000000	0.183640	0	0.926844	0.746045
352	NoVertHost.0.f.73	0.877292	0.013444	0	0.930861	0.917567
353	Deng.4.w2.19	0.924454	0.006887	0	0.930842	0.924032
354	WNV.2.w2.14	0.906319	0.003652	0	0.926707	0.923112
355	UsutuV.f.54	0.945364	-0.002427	0	0.931575	0.933977
356	Deng.f.17	0.975192	-0.004651	0	0.925903	0.930477
357	SeaBTB.ja.72	1.000000	0.003195	0	0.927153	0.924007
358	JE.j.33	1.000000	0.001707	0	0.899094	0.897464
359	Deng.1.f3.30	0.863407	0.014760	0	0.912016	0.897717
360	MVEV.JEVG.MV.j.49	0.863636	-0.004682	0	0.912051	0.916587
361	JE.jj.36	1.000000	-0.002923	0	0.916751	0.919598
362	SLEV.jj.51	0.952063	-0.003866	0	0.918056	0.921826
363	MosqFlav.f.70	0.979672	-0.002919	0	0.917961	0.920807
364	JEVG.Ig-aroa.ja.40	1.000000	-0.005617	0	0.919035	0.924518
365	JE.jj.37	0.877292	-0.000444	0	0.924113	0.924549
366	JE.jj.35	0.948664	0.002620	0	0.925903	0.923326
367	YFV.f.66	0.863636	0.000245	0	0.926367	0.926126
368	Edge_Hill.YFVG.j.59	0.887884	-0.000872	0	0.927793	0.928652
369	YFV.f.65	0.979672	-0.003008	0	0.927906	0.930872
370	RioBrVG.ja.74	0.962954	-0.002777	0	0.928977	0.931717
371	YFV.f.64	1.000000	0.016816	0	0.929233	0.912635
372	WNV.2.f.8	0.894560	-0.004979	0	0.924201	0.929089
373	f.88	1.000000	0.001879	0	0.927190	0.925339
374	f.43-16	0.975192	0.002107	0	0.929132	0.927053
375	fw.23	0.863636	0.018200	0	0.929685	0.911712
376	f.93	0.863407	0.003228	0	0.927782	0.924601
377	f.99	1.000000	0.102225	0	0.914273	0.814994
378	f.90	1.000000	-0.003685	0	0.925147	0.928769
379	f.91	0.826590	0.008144	0	0.900102	0.892316
380	0,1M NaPP Standard pH 9	0.863407	0.005481	0	0.907244	0.901962
381	Biotin-Marke_2,5µM	1.000000	0.589787	0	0.909427	0.339675
383	JE.j.34	1.000000	-0.005085	0	0.915083	0.920026
384	SLEV.ja.50	1.000000	0.000865	0	0.919379	0.918534
385	WNV.2.w2.13	0.921720	0.003856	0	0.922429	0.918651
386	YFV.1.ja.67	1.000000	0.005584	0	0.923276	0.917800
387	JE.2.j.38	0.894560	0.004842	0	0.925881	0.921119
388	MVEV.JEVG.MV.ja.48	0.975192	0.003849	0	0.927545	0.923752
389	WNV.1a.f.11	0.894560	0.004688	0	0.927861	0.923240
390	TBV.f.58	0.826590	0.008978	0	0.930121	0.921251
391	Deng.4.f3.18	0.869235	-0.002440	0	0.927253	0.929656
392	JEVG.MV.f.47	1.000000	0.089185	0	0.927291	0.839443
393	WNV.f.1	0.750000	-0.002931	0	0.922044	0.924915
394	RioBrVG.0.ja.85	0.924454	0.010387	0	0.930910	0.920639
395	UsutuV.j.55	0.948664	0.005078	0	0.929169	0.924157
396	TBVG.f.76	1.000000	0.605884	0	0.921441	0.328406
397	f.87	1.000000	0.081394	0	0.926093	0.846023
398	Deng.1.f3.29	0.975192	-0.002609	0	0.922368	0.924925
399	Deng.3.f.32	1.000000	0.593393	0	0.918404	0.339510
400	JEVG.Nt.ja.53	0.975192	0.004388	0	0.897818	0.893633
401	PowVG.f.81	1.000000	0.304115	0	0.902846	0.611188
402	f.97	1.000000	0.020859	0	0.910203	0.890035
403	f.96	1.000000	-0.008758	0	0.909804	0.918268
404	f.95	0.885715	-0.002497	0	0.913663	0.916087
405	f.94	0.939028	0.001394	0	0.920768	0.919405
406	Deng.2.w2.31	0.921720	0.003215	0	0.919889	0.916747
407	JEVG.Ig.f.39	0.852234	0.001161	0	0.923040	0.921902
408	WNV.1b.f.10	0.906319	0.002422	0	0.923753	0.921376
409	YFV.3.f.68-67	0.894560	0.002375	0	0.926211	0.923874
410	TBV.f.57	0.727043	0.000510	0	0.923871	0.923370
411	YFVG.ja.63-61	0.939028	0.002739	0	0.924303	0.921614
412	WNV.f.9	0.894560	0.011410	0	0.927146	0.915909
413	f.98	0.924454	0.005163	0	0.927039	0.921955
414	f.92	1.000000	0.111993	0	0.926471	0.816255
415	YFVG.f2.62-61	0.750000	-0.003312	0	0.927214	0.930476
416	MosqFlav.3.f.71-70	0.750000	-0.004670	0	0.926496	0.931093
417	Tyuleniy.f.83	0.863636	-0.004363	0	0.925758	0.930048
418	Meaban.ja.83	0.852234	-0.004288	0	0.924866	0.929078
419	Edge_Hill.YFVG.j.60	0.975192	-0.001385	0	0.921720	0.923076
420	NoVertHost.f.69	0.962954	0.002295	0	0.922686	0.920437
421	TBVG.f2.77	0.885715	-0.006349	0	0.891541	0.897554
422	WNV.2.f2.12	0.863636	0.003246	0	0.896999	0.893906
423	YFVG.f.61	0.975192	0.120043	0	0.900704	0.785851
424	TBV.f.56	0.896845	0.001470	0	0.908458	0.907040
425	WNV.1a.f.7	0.975192	-0.003346	0	0.908899	0.912129
426	RioBrVG.f.75-75	1.000000	0.015988	0	0.914707	0.899172
427	TBVG.f.79-77	0.750000	-0.005813	0	0.915737	0.921392
428	JEVG.Zi.f.46-45	0.975192	0.031741	0	0.919125	0.888135
429	SLEV.jj.52	0.924454	0.000608	0	0.919883	0.919289
430	JEVG.Ig-aroa.ja.41	1.000000	0.005188	0	0.922407	0.917324
431	aroa.JEVG.Ig.f.44-39	0.901512	-0.008367	0	0.915509	0.923646
432	JEVG.Ig.f.42	0.924454	-0.004515	0	0.921409	0.925828
433	f.86	1.000000	0.338605	0	0.921303	0.589929
434	RioBrVG.1.f2.84	0.863407	-0.000819	0	0.921667	0.922469
435	TBVG.f.80-77	1.000000	0.022519	0	0.921036	0.899004
436	TBVG.f2.78	1.000000	0.002994	0	0.924706	0.921765
437	JEVG.Zi.f.45	0.975192	0.261011	0	0.912439	0.659460
438	NoVertHost.0.f.73	0.863407	0.001227	0	0.916716	0.915521
439	Deng.4.w2.19	0.975192	0.004029	0	0.918783	0.914851
440	WNV.2.w2.14	0.975192	-0.002167	0	0.917353	0.919465
441	UsutuV.f.54	1.000000	0.002621	0	0.914656	0.912109
